"Severity","ThreadID","Date","Time","Application","Message"
"Error","http-nio-8500-exec-9","12/16/24","16:11:11","","Element MENUMODEL is undefined in a Java object of type class [Ljava.lang.String;. The specific sequence of files included or processed is: /app/index.cfm, line: 30 "
"Error","http-nio-8500-exec-10","12/16/24","16:12:11","","Element MENUMODEL is undefined in a Java object of type class [Ljava.lang.String;. The specific sequence of files included or processed is: /app/index.cfm, line: 30 "
"Error","http-nio-8500-exec-1","12/16/24","16:13:11","","Element MENUMODEL is undefined in a Java object of type class [Ljava.lang.String;. The specific sequence of files included or processed is: /app/index.cfm, line: 30 "
"Information","http-nio-8500-exec-10","12/16/24","16:32:54","","Session rotated successfully."
"Error","http-nio-8500-exec-4","12/17/24","18:13:24","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 32 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 32 "
"Error","http-nio-8500-exec-5","12/17/24","18:14:26","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-2","12/17/24","18:14:50","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-1","12/17/24","18:15:27","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-10","12/17/24","18:16:29","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-8","12/17/24","18:17:31","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-1","12/17/24","18:17:52","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-3","12/17/24","18:18:32","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-6","12/17/24","18:19:34","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-5","12/17/24","18:20:36","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-6","12/17/24","18:21:37","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 41 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 41 "
"Error","http-nio-8500-exec-5","12/17/24","18:22:30","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 128.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-7","12/17/24","18:22:39","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 128.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-6","12/17/24","18:23:41","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 128.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-5","12/17/24","18:24:39","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 128.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-7","12/17/24","18:24:42","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 128.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-2","12/17/24","18:25:18","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 110.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-10","12/17/24","18:25:38","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 57 at column 101.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 57, column 58.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 57, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 57, column 21.<li>A script statement beginning with { on line 54, column 24.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 57 "
"Error","http-nio-8500-exec-1","12/17/24","18:25:44","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 57 at column 101.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 57, column 58.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 57, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 57, column 21.<li>A script statement beginning with { on line 54, column 24.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 57 "
"Error","http-nio-8500-exec-7","12/17/24","18:26:36","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 49 at column 128.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 49, column 85.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 49, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 49, column 21.<li>A script statement beginning with { on line 47, column 29.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 49 "
"Error","http-nio-8500-exec-2","12/17/24","18:26:46","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 57 at column 101.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 57, column 58.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 57, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 57, column 21.<li>A script statement beginning with { on line 54, column 24.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 57 "
"Error","http-nio-8500-exec-4","12/17/24","18:26:46","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 57 at column 101.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression that began on line 57, column 58.<br>The expression might be missing an ending #, for example, #expr instead of #expr#.<li>An expression beginning with \"", on line 57, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 57, column 21.<li>A script statement beginning with { on line 54, column 24.<li>A script statement beginning with if on line 47, column 17.<li>A script statement beginning with { on line 43, column 62.<li>A script statement beginning with for on line 43, column 13.<li>A script statement beginning with { on line 41, column 46.<li>A script statement beginning with if on line 41, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 57 "
"Error","http-nio-8500-exec-3","12/17/24","18:30:44","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 33 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 33 "
"Error","http-nio-8500-exec-2","12/17/24","18:30:53","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 33 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 33 "
"Error","http-nio-8500-exec-1","12/17/24","18:31:30","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 33 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 33 "
"Error","http-nio-8500-exec-2","12/17/24","18:33:51","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 34 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 34 "
"Error","http-nio-8500-exec-4","12/17/24","18:33:58","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 34 at column 9.ColdFusion was looking at the following text:<p>&lt;</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 34 "
"Error","http-nio-8500-exec-2","12/17/24","18:50:03","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 50.ColdFusion was looking at the following text:<p>=</p><p>The CFML compiler was processing:<ul><li>A script statement beginning with { on line 55, column 29.<li>A script statement beginning with if on line 55, column 17.<li>A script statement beginning with { on line 47, column 58.<li>A script statement beginning with for on line 47, column 13.<li>A script statement beginning with { on line 44, column 71.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-8","12/17/24","18:53:49","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 102.ColdFusion was looking at the following text:<p>)</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-9","12/17/24","18:54:27","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 104.ColdFusion was looking at the following text:<p>url</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-3","12/17/24","18:54:33","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 104.ColdFusion was looking at the following text:<p>url</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-5","12/17/24","18:55:17","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 104.ColdFusion was looking at the following text:<p>#</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-10","12/17/24","18:55:35","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 104.ColdFusion was looking at the following text:<p>#</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-9","12/17/24","18:55:49","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 112.ColdFusion was looking at the following text:<p>)</p><p>The CFML compiler was processing:<ul><li>An expression beginning with \', on line 58, column 95.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning ... The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-7","12/17/24","18:56:22","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 96.ColdFusion was looking at the following text:<p>&</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
"Error","http-nio-8500-exec-3","12/17/24","18:57:12","5BD7DA18670F11087357E0CF5F732EA6","Invalid CFML construct found on line 58 at column 98.ColdFusion was looking at the following text:<p>\'</p><p>The CFML compiler was processing:<ul><li>An expression beginning with BuildURL, on line 58, column 86.This message is usually caused by a problem in the expressions structure.<li>An expression beginning with \"", on line 58, column 31.This message is usually caused by a problem in the expressions structure.<li>A script statement beginning with output on line 58, column 21.<li>A script statement beginning with { on line 56, column 29.<li>A script statement beginning with if on line 56, column 17.<li>A script statement beginning with { on line 48, column 58.<li>A script statement beginning with for on line 48, column 13.<li>A script statement beginning with { on line 44, column 37.<li>A script statement beginning with if on line 44, column 9.<li>A script statement beginning with public on line 31, column 5.</ul> The specific sequence of files included or processed is: /app/index.cfm, line: 58 "
